"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"2-1"	"za:saha"	"19-J-10-4"	"19"	"J"	"10"	"4"	116	"Training"	8	4	"3B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"2-1"	"fashava"	"84-C-20-2"	"84"	"C"	"20"	"2"	117	"Training"	8	5	"3B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-1"	"za:saha"	"85-J-0-2"	"85"	"J"	"0"	"2"	118	"Training"	8	6	"3B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-1"	"za:saha"	"7-J-10-4"	"7"	"J"	"10"	"4"	119	"Training"	8	7	"3B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"2-1"	"za:saha"	"71-J-0-1"	"71"	"J"	"0"	"1"	120	"Training"	8	8	"3B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"2-1"	"fashava"	"93-C-30-1"	"93"	"C"	"30"	"1"	121	"Training"	8	9	"3B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"2-1"	"fashava"	"7-C-20-4"	"7"	"C"	"20"	"4"	122	"Training"	8	10	"3B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"2-1"	"fashava"	"19-C-20-4"	"19"	"C"	"20"	"4"	123	"Training"	8	11	"3B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"2-1"	"fashava"	"85-C-20-2"	"85"	"C"	"20"	"2"	124	"Training"	8	12	"3B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-1"	"za:saha"	"93-J-0-1"	"93"	"J"	"0"	"1"	125	"Training"	8	13	"3B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"2-1"	"fashava"	"144-C-30-3"	"144"	"C"	"30"	"3"	126	"Training"	8	14	"3B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"2-1"	"za:saha"	"111-J-10-3"	"111"	"J"	"10"	"3"	127	"Training"	8	15	"3B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"2-1"	"fashava"	"111-C-30-3"	"111"	"C"	"30"	"3"	128	"Training"	8	16	"3B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-1"	"fashava"	"84-C-20-2"	"84"	"C"	"20"	"2"	129	"Training"	9	1	"3B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-1"	"za:saha"	"144-J-10-3"	"144"	"J"	"10"	"3"	130	"Training"	9	2	"3B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"2-1"	"fashava"	"19-C-20-4"	"19"	"C"	"20"	"4"	131	"Training"	9	3	"3B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-1"	"fashava"	"85-C-20-2"	"85"	"C"	"20"	"2"	132	"Training"	9	4	"3B"	"C1"	"Up"	"40"	"38"	"J"	"38"
